customer_id,merchant_id,merchant_category,transaction_amount,transaction_date,transaction_time,state,payment_method,transaction_status,is_fraud,fraud_type
1418,229,Grocery,490.65,2025-11-22,18:31:00,NY,Debit Card,Approved,False,None
1348,238,Electronics,627.42,2025-11-12,16:19:00,TX,Debit Card,Approved,False,None
1302,220,Restaurant,324.33,2025-06-28,04:14:00,TX,Mobile Wallet,Approved,False,None
1076,242,Gas,240.62,2025-08-15,04:54:00,FL,Mobile Wallet,Approved,False,None
1410,210,Grocery,1580.44,2026-03-23,14:50:00,NY,Mobile Wallet,Approved,False,None
1018,212,Grocery,348.9,2025-06-28,10:22:00,TX,Credit Card,Approved,False,None
1125,203,Grocery,1414.51,2025-08-14,03:42:00,IL,Mobile Wallet,Approved,False,None
1420,210,Retail,1918.34,2026-05-28,22:47:00,IL,Credit Card,Approved,False,None
1235,201,Restaurant,58.64,2026-02-03,13:51:00,CA,Credit Card,Approved,False,None
1202,234,Gas,1969.22,2026-03-30,03:13:00,NY,Debit Card,Approved,False,None
1200,249,Gas,1731.01,2026-03-12,01:03:00,CA,Debit Card,Approved,False,None
1212,219,Travel,139.08,2025-11-13,03:38:00,TX,Mobile Wallet,Approved,False,None
1160,206,Retail,1781.86,2026-02-23,00:06:00,FL,Mobile Wallet,Approved,False,None
1090,224,Retail,475.04,2026-05-16,01:56:00,NY,Debit Card,Approved,False,None
1332,200,Restaurant,826.93,2026-01-02,18:44:00,TX,Debit Card,Approved,False,None
1096,210,Electronics,1184.62,2025-11-21,14:49:00,NY,Mobile Wallet,Approved,False,None
1479,211,Electronics,738.34,2025-09-20,21:02:00,TX,Credit Card,Approved,False,None
1221,234,Retail,161.83,2025-08-05,23:37:00,TX,Credit Card,Approved,False,None
1320,228,Grocery,286.07,2026-06-19,18:51:00,TX,Debit Card,Approved,False,None
1032,233,Electronics,1076.99,2026-04-13,12:43:00,CA,Credit Card,Approved,False,None
1137,250,Electronics,95.55,2025-07-09,10:39:00,CA,Debit Card,Approved,False,None
1074,205,Restaurant,470.45,2026-04-25,10:31:00,TX,Debit Card,Approved,False,None
1233,214,Electronics,1304.95,2025-08-15,15:48:00,CA,Mobile Wallet,Approved,False,None
1039,214,Restaurant,950.65,2026-05-20,04:52:00,FL,Mobile Wallet,Approved,False,None
1021,227,Retail,1452.48,2025-09-08,20:34:00,IL,Debit Card,Approved,False,None
1433,212,Gas,1240.1,2025-08-07,17:40:00,CA,Debit Card,Approved,False,None
1370,221,Grocery,1992.16,2026-03-05,23:57:00,CA,Credit Card,Approved,False,None
1017,223,Restaurant,54.37,2025-10-13,16:03:00,CA,Credit Card,Approved,False,None
1398,229,Retail,1030.31,2025-10-25,05:09:00,NY,Credit Card,Approved,False,None
1153,215,Electronics,1280.76,2025-09-07,03:03:00,NY,Credit Card,Approved,False,None
1126,204,Restaurant,97.99,2025-11-08,15:13:00,IL,Mobile Wallet,Approved,False,None
1343,250,Electronics,594.53,2025-07-30,15:49:00,NY,Mobile Wallet,Approved,False,None
1128,224,Grocery,518.11,2026-05-17,02:31:00,TX,Credit Card,Approved,False,None
1053,215,Retail,536.94,2026-05-13,23:53:00,IL,Debit Card,Approved,False,None
1442,204,Travel,1573.23,2025-08-15,15:00:00,CA,Mobile Wallet,Approved,False,None
1173,248,Electronics,1759.41,2026-03-26,06:41:00,IL,Credit Card,Approved,False,None
1500,232,Travel,930.91,2026-05-14,17:18:00,TX,Credit Card,Approved,False,None
1381,239,Retail,1247.63,2025-08-31,18:43:00,NY,Debit Card,Approved,False,None
1380,228,Grocery,434.95,2025-10-03,00:05:00,TX,Credit Card,Approved,False,None
1049,241,Grocery,1504.03,2026-05-11,03:24:00,NY,Mobile Wallet,Approved,True,Account Takeover
1311,237,Retail,1358.0,2025-12-04,21:44:00,NY,Debit Card,Approved,False,None
1026,200,Electronics,1842.46,2026-02-19,19:51:00,NY,Mobile Wallet,Approved,False,None
1009,210,Travel,1786.74,2025-09-22,09:22:00,TX,Debit Card,Approved,True,Stolen Card
1446,249,Electronics,1229.17,2025-07-21,21:15:00,FL,Credit Card,Approved,False,None
1118,205,Retail,533.61,2025-10-24,02:27:00,CA,Debit Card,Approved,False,None
1040,212,Grocery,1809.55,2025-10-07,23:03:00,FL,Debit Card,Approved,False,None
1360,203,Gas,1773.48,2025-08-30,16:07:00,FL,Credit Card,Approved,True,Account Takeover
1018,223,Electronics,27.78,2025-10-01,16:36:00,NY,Mobile Wallet,Approved,False,None
1481,244,Retail,1587.07,2026-02-01,20:06:00,IL,Mobile Wallet,Approved,False,None
1407,231,Grocery,1623.02,2026-03-30,13:59:00,IL,Mobile Wallet,Approved,False,None
1071,222,Gas,1311.56,2025-11-14,18:46:00,TX,Debit Card,Approved,False,None
1403,242,Restaurant,11.77,2026-03-28,11:12:00,TX,Debit Card,Approved,False,None
1474,247,Electronics,1484.2,2025-10-23,11:37:00,NY,Mobile Wallet,Approved,False,None
1480,237,Grocery,339.53,2026-03-27,03:17:00,FL,Debit Card,Approved,True,Stolen Card
1190,200,Gas,507.96,2025-08-05,02:00:00,NY,Credit Card,Approved,False,None
1038,221,Electronics,164.62,2025-12-15,21:20:00,NY,Debit Card,Approved,False,None
1193,223,Grocery,929.53,2026-06-06,04:07:00,TX,Mobile Wallet,Approved,False,None
1155,232,Grocery,48.54,2026-04-23,09:51:00,FL,Credit Card,Approved,False,None
1001,243,Restaurant,500.8,2025-07-13,06:00:00,FL,Credit Card,Approved,False,None
1481,221,Gas,1739.45,2026-04-18,12:53:00,IL,Credit Card,Approved,False,None
1118,226,Restaurant,1318.54,2026-05-23,08:13:00,NY,Mobile Wallet,Approved,False,None
1244,202,Restaurant,239.09,2025-07-02,13:24:00,CA,Credit Card,Approved,False,None
1075,229,Restaurant,1764.19,2025-07-10,17:54:00,IL,Credit Card,Approved,False,None
1430,227,Grocery,119.04,2026-06-15,19:18:00,CA,Debit Card,Approved,False,None
1313,248,Retail,869.53,2025-07-11,17:25:00,FL,Credit Card,Approved,True,Friendly Fraud
1388,238,Travel,1729.6,2025-08-26,18:52:00,CA,Debit Card,Approved,False,None
1027,247,Grocery,1673.83,2025-12-17,01:33:00,NY,Mobile Wallet,Approved,False,None
1015,206,Gas,1649.1,2025-08-14,00:52:00,CA,Credit Card,Approved,False,None
1153,220,Travel,940.93,2025-09-07,22:05:00,IL,Mobile Wallet,Approved,False,None
1372,213,Travel,1970.08,2025-10-02,11:33:00,FL,Mobile Wallet,Approved,False,None
1150,221,Gas,1221.18,2026-02-18,05:03:00,TX,Credit Card,Approved,False,None
1010,212,Travel,1187.75,2026-01-05,16:17:00,TX,Debit Card,Approved,False,None
1495,246,Travel,1504.49,2025-12-07,14:20:00,IL,Mobile Wallet,Approved,False,None
1481,234,Gas,1180.3,2025-08-24,00:25:00,CA,Mobile Wallet,Approved,False,None
1069,233,Restaurant,871.63,2025-10-10,05:50:00,TX,Debit Card,Approved,False,None
1167,232,Electronics,1778.47,2025-11-30,15:46:00,CA,Mobile Wallet,Approved,False,None
1048,232,Restaurant,1932.3,2026-05-30,03:03:00,IL,Debit Card,Approved,False,None
1298,201,Electronics,406.77,2025-09-04,23:27:00,FL,Debit Card,Approved,False,None
1468,218,Grocery,1866.91,2025-07-13,17:34:00,TX,Mobile Wallet,Approved,False,None
1193,225,Travel,252.83,2026-06-18,11:02:00,CA,Mobile Wallet,Approved,False,None
1406,231,Electronics,1938.7,2026-05-01,17:43:00,FL,Credit Card,Approved,False,None
1293,240,Electronics,1697.47,2026-01-13,13:04:00,TX,Debit Card,Approved,False,None
1076,218,Gas,866.98,2025-09-01,08:31:00,CA,Debit Card,Approved,False,None
1336,238,Travel,1113.86,2025-12-05,01:07:00,NY,Credit Card,Approved,False,None
1081,225,Grocery,568.02,2025-09-25,14:33:00,NY,Debit Card,Approved,False,None
1143,242,Electronics,569.26,2025-08-23,08:24:00,FL,Mobile Wallet,Approved,False,None
1472,227,Grocery,491.9,2025-08-08,12:10:00,NY,Debit Card,Approved,False,None
1136,245,Grocery,1476.11,2025-12-16,19:24:00,TX,Mobile Wallet,Approved,False,None
1214,218,Restaurant,1817.44,2026-05-05,01:19:00,NY,Mobile Wallet,Approved,False,None
1133,206,Restaurant,250.77,2025-12-01,06:15:00,IL,Credit Card,Approved,False,None
1451,233,Grocery,202.57,2025-11-19,15:48:00,IL,Debit Card,Approved,False,None
1484,225,Gas,988.01,2026-03-10,16:47:00,FL,Mobile Wallet,Approved,False,None
1449,205,Restaurant,1455.84,2026-03-16,17:13:00,IL,Debit Card,Approved,False,None
1471,208,Electronics,1021.91,2025-12-11,13:52:00,CA,Credit Card,Approved,False,None
1046,207,Gas,1053.62,2025-12-24,10:40:00,TX,Debit Card,Approved,False,None
1237,244,Retail,1127.02,2026-06-04,08:09:00,IL,Debit Card,Approved,False,None
1075,239,Gas,1964.26,2026-02-05,01:21:00,TX,Debit Card,Approved,False,None
1123,229,Grocery,698.48,2026-02-13,10:28:00,FL,Credit Card,Approved,False,None
1272,242,Restaurant,1102.66,2026-05-11,21:26:00,NY,Credit Card,Approved,False,None
1479,238,Grocery,152.11,2026-04-24,05:16:00,TX,Credit Card,Approved,False,None
1449,244,Restaurant,218.33,2025-12-13,02:13:00,IL,Debit Card,Approved,False,None
1297,221,Travel,1500.11,2025-09-23,13:42:00,CA,Mobile Wallet,Approved,False,None
1496,207,Gas,903.28,2025-07-02,03:28:00,IL,Mobile Wallet,Approved,False,None
1471,220,Restaurant,1957.99,2026-02-28,20:06:00,FL,Debit Card,Approved,False,None
1371,231,Electronics,1979.78,2025-11-23,06:00:00,CA,Debit Card,Approved,False,None
1250,239,Electronics,1521.08,2026-05-23,09:26:00,IL,Mobile Wallet,Approved,False,None
1435,227,Grocery,1040.22,2026-04-20,16:44:00,NY,Credit Card,Approved,False,None
1310,243,Travel,1613.21,2025-11-30,13:13:00,IL,Debit Card,Approved,False,None
1192,222,Retail,1681.58,2025-07-16,10:25:00,IL,Debit Card,Approved,False,None
1230,215,Retail,597.52,2025-12-01,13:52:00,CA,Debit Card,Approved,False,None
1290,223,Retail,342.09,2025-10-10,03:35:00,NY,Debit Card,Approved,False,None
1246,220,Retail,371.06,2025-07-20,04:27:00,TX,Debit Card,Approved,False,None
1284,243,Travel,24.17,2026-04-24,14:33:00,CA,Debit Card,Approved,False,None
1485,217,Grocery,1317.94,2026-02-05,10:59:00,IL,Credit Card,Approved,False,None
1021,250,Restaurant,140.27,2025-08-07,13:51:00,IL,Credit Card,Approved,False,None
1175,217,Travel,73.98,2026-03-23,11:26:00,CA,Debit Card,Approved,False,None
1164,238,Travel,1167.71,2026-02-04,17:16:00,TX,Credit Card,Approved,False,None
1344,234,Electronics,470.85,2025-11-28,20:21:00,FL,Mobile Wallet,Approved,False,None
1233,250,Gas,401.55,2025-11-21,06:20:00,CA,Mobile Wallet,Approved,False,None
1194,242,Gas,1387.87,2025-10-12,20:55:00,TX,Debit Card,Approved,False,None
1299,221,Grocery,1279.49,2026-04-09,12:55:00,FL,Debit Card,Approved,False,None
1176,207,Retail,1450.55,2025-11-25,19:04:00,TX,Debit Card,Approved,False,None
1433,203,Grocery,1503.45,2026-03-22,14:54:00,CA,Credit Card,Approved,False,None
1264,228,Restaurant,126.3,2026-03-22,23:45:00,TX,Debit Card,Approved,False,None
1224,247,Travel,1692.1,2025-09-11,22:45:00,NY,Credit Card,Approved,False,None
1146,247,Retail,620.69,2025-10-05,00:11:00,IL,Mobile Wallet,Approved,False,None
1170,207,Restaurant,823.94,2026-02-18,13:38:00,CA,Credit Card,Approved,False,None
1456,247,Electronics,559.34,2026-06-15,17:53:00,TX,Debit Card,Approved,False,None
1202,215,Restaurant,698.38,2025-11-24,03:42:00,FL,Credit Card,Approved,False,None
1311,211,Electronics,56.5,2026-02-11,20:25:00,NY,Mobile Wallet,Approved,False,None
1387,224,Restaurant,619.19,2025-12-14,11:06:00,NY,Mobile Wallet,Approved,False,None
1075,239,Grocery,557.4,2025-09-22,08:15:00,NY,Mobile Wallet,Approved,False,None
1321,229,Gas,1641.29,2026-06-03,20:46:00,NY,Mobile Wallet,Approved,False,None
1332,233,Retail,1972.97,2025-07-22,16:14:00,NY,Credit Card,Approved,False,None
1251,246,Restaurant,420.51,2025-08-03,15:10:00,IL,Credit Card,Approved,False,None
1361,204,Restaurant,470.87,2026-01-05,15:30:00,IL,Debit Card,Approved,False,None
1138,246,Restaurant,1705.65,2026-05-08,19:36:00,IL,Mobile Wallet,Approved,False,None
1229,248,Grocery,1876.66,2026-05-22,11:11:00,IL,Credit Card,Approved,False,None
1061,236,Electronics,1333.52,2025-07-09,18:09:00,FL,Credit Card,Approved,False,None
1110,225,Grocery,1360.47,2025-09-12,11:55:00,NY,Credit Card,Approved,False,None
1051,243,Electronics,544.09,2025-12-12,07:21:00,CA,Mobile Wallet,Approved,False,None
1065,215,Travel,976.87,2026-05-10,05:28:00,FL,Debit Card,Approved,False,None
1429,220,Gas,557.55,2025-12-13,01:59:00,IL,Debit Card,Approved,False,None
1031,201,Grocery,1539.36,2026-04-27,09:35:00,FL,Credit Card,Approved,False,None
1412,244,Retail,441.37,2025-08-29,16:51:00,NY,Mobile Wallet,Approved,False,None
1312,234,Grocery,1203.81,2026-05-23,06:56:00,NY,Debit Card,Approved,True,Account Takeover
1102,245,Retail,127.49,2026-03-30,11:32:00,IL,Debit Card,Approved,False,None
1326,249,Electronics,846.85,2025-11-09,20:49:00,FL,Mobile Wallet,Approved,False,None
1421,201,Restaurant,801.33,2025-09-03,13:01:00,TX,Credit Card,Approved,False,None
1334,207,Electronics,34.41,2025-11-24,12:05:00,TX,Credit Card,Approved,False,None
1496,220,Retail,579.12,2026-02-25,01:48:00,FL,Mobile Wallet,Approved,False,None
1062,246,Retail,1688.69,2025-11-15,00:28:00,IL,Mobile Wallet,Approved,False,None
1259,203,Grocery,1067.99,2025-12-01,16:06:00,NY,Credit Card,Approved,False,None
1300,238,Travel,952.38,2025-08-10,19:10:00,IL,Credit Card,Approved,False,None
1389,238,Retail,996.82,2025-08-21,07:15:00,IL,Credit Card,Approved,False,None
1247,213,Retail,1794.74,2026-05-05,20:40:00,CA,Credit Card,Approved,False,None
1197,216,Gas,268.49,2025-08-08,00:14:00,NY,Credit Card,Approved,False,None
1233,200,Gas,139.77,2026-05-08,05:39:00,IL,Debit Card,Approved,False,None
1373,226,Grocery,1895.67,2026-01-19,02:38:00,IL,Credit Card,Approved,False,None
1203,214,Grocery,1834.84,2025-12-08,03:53:00,IL,Credit Card,Approved,False,None
1325,236,Restaurant,1120.75,2026-03-27,12:49:00,IL,Credit Card,Approved,False,None
1237,214,Grocery,1085.77,2026-01-03,00:12:00,TX,Credit Card,Approved,False,None
1185,248,Grocery,659.53,2026-01-25,12:53:00,TX,Debit Card,Approved,False,None
1309,225,Grocery,1903.42,2026-04-11,18:52:00,TX,Mobile Wallet,Approved,False,None
1184,215,Electronics,1918.41,2026-04-10,18:30:00,IL,Credit Card,Approved,False,None
1213,212,Retail,1972.21,2025-11-23,17:25:00,NY,Credit Card,Approved,False,None
1104,244,Gas,1581.83,2026-01-20,21:06:00,FL,Debit Card,Approved,False,None
1359,242,Retail,1820.23,2026-01-24,03:52:00,FL,Mobile Wallet,Approved,False,None
1011,213,Travel,513.42,2025-07-24,17:37:00,IL,Credit Card,Approved,False,None
1442,219,Travel,1622.22,2025-10-04,06:28:00,TX,Debit Card,Approved,True,Friendly Fraud
1176,232,Travel,773.77,2025-11-18,02:08:00,CA,Credit Card,Approved,False,None
1026,200,Gas,932.82,2026-05-05,23:45:00,NY,Mobile Wallet,Approved,False,None
1146,241,Restaurant,78.2,2025-12-25,13:27:00,TX,Mobile Wallet,Approved,False,None
1129,200,Restaurant,364.33,2025-10-03,09:49:00,IL,Mobile Wallet,Approved,False,None
1212,205,Grocery,998.71,2026-03-16,20:45:00,NY,Debit Card,Approved,False,None
1004,249,Electronics,1624.23,2025-12-17,13:47:00,CA,Credit Card,Approved,False,None
1272,229,Electronics,748.43,2026-04-20,05:34:00,IL,Debit Card,Approved,False,None
1195,239,Electronics,1369.41,2025-12-11,01:35:00,IL,Mobile Wallet,Approved,False,None
1343,205,Electronics,1361.46,2025-06-25,21:14:00,NY,Debit Card,Approved,False,None
1103,201,Grocery,30.23,2026-04-22,09:19:00,IL,Mobile Wallet,Approved,False,None
1048,211,Electronics,403.24,2026-02-02,16:27:00,NY,Mobile Wallet,Approved,False,None
1089,242,Travel,114.53,2025-12-20,17:25:00,IL,Credit Card,Approved,False,None
1178,234,Restaurant,838.13,2025-10-04,01:11:00,NY,Credit Card,Approved,False,None
1144,219,Retail,1321.16,2025-08-31,01:54:00,CA,Mobile Wallet,Approved,False,None
1185,249,Grocery,279.12,2025-12-21,16:24:00,FL,Mobile Wallet,Approved,False,None
1426,243,Grocery,731.35,2026-06-04,06:13:00,IL,Debit Card,Approved,True,Friendly Fraud
1004,209,Restaurant,1847.82,2026-02-19,18:24:00,IL,Credit Card,Approved,False,None
1157,250,Gas,1360.98,2026-04-10,09:54:00,IL,Credit Card,Approved,False,None
1036,215,Gas,677.69,2025-12-19,01:45:00,CA,Credit Card,Approved,False,None
1374,235,Electronics,432.4,2025-08-20,17:02:00,TX,Mobile Wallet,Approved,False,None
1320,207,Grocery,1087.15,2025-09-15,10:38:00,IL,Credit Card,Approved,False,None
1126,239,Travel,976.94,2025-09-24,06:34:00,FL,Credit Card,Approved,False,None
1461,201,Electronics,1797.15,2025-07-18,14:06:00,NY,Mobile Wallet,Approved,False,None
1308,239,Retail,435.28,2025-09-20,08:28:00,CA,Mobile Wallet,Approved,False,None
1266,244,Restaurant,1145.36,2025-08-06,15:43:00,IL,Credit Card,Approved,False,None
1150,215,Electronics,1781.76,2026-04-09,13:09:00,CA,Mobile Wallet,Approved,False,None
1344,244,Grocery,1303.97,2026-04-15,17:44:00,CA,Mobile Wallet,Approved,False,None
1463,220,Travel,1414.25,2025-07-04,11:46:00,CA,Mobile Wallet,Approved,False,None
1189,206,Travel,167.76,2025-12-22,22:35:00,IL,Credit Card,Approved,False,None
1265,242,Electronics,1106.11,2026-05-03,05:36:00,NY,Debit Card,Approved,False,None
1345,220,Grocery,977.15,2025-06-29,11:24:00,TX,Mobile Wallet,Approved,False,None
1099,205,Electronics,366.52,2026-04-23,15:32:00,TX,Mobile Wallet,Approved,False,None
1172,235,Retail,937.23,2026-06-01,12:17:00,TX,Debit Card,Approved,False,None
1129,214,Gas,1858.74,2025-09-15,03:02:00,NY,Debit Card,Approved,False,None
1257,239,Electronics,850.6,2026-03-05,10:17:00,IL,Mobile Wallet,Approved,False,None
1202,242,Travel,104.38,2025-11-11,15:21:00,IL,Credit Card,Approved,False,None
1096,207,Gas,70.99,2025-08-04,09:06:00,NY,Debit Card,Approved,False,None
1190,244,Travel,1231.04,2026-02-02,16:32:00,CA,Debit Card,Approved,False,None
1111,202,Grocery,208.37,2025-07-08,00:14:00,FL,Mobile Wallet,Approved,False,None
1235,232,Retail,240.61,2026-01-15,23:16:00,TX,Mobile Wallet,Approved,False,None
1235,238,Restaurant,1039.34,2025-09-14,14:22:00,TX,Debit Card,Approved,False,None
1408,244,Travel,1289.06,2026-04-05,06:59:00,NY,Debit Card,Approved,False,None
1473,246,Gas,1967.12,2026-02-05,07:12:00,NY,Credit Card,Approved,False,None
1338,239,Gas,382.72,2025-12-14,17:35:00,IL,Debit Card,Approved,False,None
1315,236,Retail,907.74,2026-02-27,18:45:00,TX,Mobile Wallet,Approved,False,None
1194,235,Travel,1718.11,2026-01-19,06:01:00,TX,Debit Card,Approved,False,None
1396,232,Gas,328.18,2025-09-27,17:56:00,CA,Mobile Wallet,Approved,False,None
1029,211,Grocery,1957.15,2026-05-07,23:25:00,CA,Credit Card,Approved,False,None
1362,238,Gas,1169.63,2025-07-02,07:26:00,IL,Mobile Wallet,Approved,False,None
1444,244,Retail,475.68,2026-03-18,01:19:00,CA,Debit Card,Approved,False,None
1267,225,Grocery,1180.97,2025-07-01,09:47:00,NY,Debit Card,Approved,False,None
1190,227,Gas,1022.17,2026-01-28,14:02:00,IL,Mobile Wallet,Approved,False,None
1376,200,Restaurant,1099.24,2026-03-17,17:06:00,CA,Mobile Wallet,Approved,False,None
1390,217,Electronics,60.06,2025-09-17,18:30:00,TX,Debit Card,Approved,False,None
1214,233,Grocery,818.87,2025-09-20,22:48:00,TX,Debit Card,Approved,False,None
1007,205,Restaurant,1175.97,2025-07-17,03:59:00,IL,Debit Card,Approved,False,None
1069,250,Electronics,915.2,2026-02-28,17:41:00,TX,Credit Card,Approved,False,None
1321,231,Travel,902.96,2026-03-03,09:44:00,IL,Credit Card,Approved,False,None
1443,219,Travel,1116.4,2025-10-16,20:18:00,FL,Mobile Wallet,Approved,False,None
1077,227,Electronics,889.34,2025-08-20,03:46:00,FL,Debit Card,Approved,False,None
1351,240,Grocery,1370.31,2025-07-14,21:05:00,IL,Credit Card,Approved,False,None
1043,205,Electronics,1303.18,2025-06-29,14:41:00,IL,Credit Card,Approved,False,None
1435,207,Gas,1489.76,2026-03-16,07:07:00,NY,Mobile Wallet,Approved,False,None
1336,245,Retail,604.84,2025-10-05,13:03:00,FL,Credit Card,Approved,False,None
1033,228,Retail,475.76,2025-09-23,12:23:00,FL,Debit Card,Approved,False,None
1304,205,Gas,794.73,2025-07-02,23:14:00,NY,Debit Card,Approved,False,None
1496,222,Restaurant,1701.06,2026-02-18,17:53:00,FL,Credit Card,Approved,False,None
1064,209,Travel,577.64,2026-01-19,21:40:00,CA,Mobile Wallet,Approved,False,None
1309,225,Travel,1529.47,2026-01-08,17:46:00,CA,Mobile Wallet,Approved,False,None
1462,241,Retail,1530.08,2025-08-24,21:59:00,IL,Debit Card,Approved,False,None
1079,203,Grocery,1643.51,2025-06-24,21:18:00,IL,Credit Card,Approved,False,None
1202,239,Retail,741.4,2026-01-22,22:00:00,IL,Credit Card,Approved,False,None
1362,242,Retail,183.1,2025-10-04,19:42:00,TX,Debit Card,Approved,False,None
1352,211,Grocery,1289.37,2025-08-26,13:42:00,NY,Mobile Wallet,Approved,False,None
1013,220,Gas,880.96,2025-08-24,17:38:00,FL,Debit Card,Approved,False,None
1473,205,Electronics,624.67,2025-11-03,21:46:00,CA,Debit Card,Approved,False,None
1112,217,Gas,367.4,2026-01-01,14:48:00,NY,Mobile Wallet,Approved,False,None
1492,238,Restaurant,1339.42,2025-10-06,07:23:00,FL,Credit Card,Approved,False,None
1165,204,Grocery,538.11,2026-02-17,19:39:00,NY,Debit Card,Approved,False,None
1223,222,Travel,1126.67,2025-07-09,05:36:00,FL,Credit Card,Approved,False,None
1416,202,Electronics,1302.35,2025-12-27,19:41:00,NY,Debit Card,Approved,False,None
1069,220,Retail,1666.65,2026-03-05,00:09:00,TX,Credit Card,Approved,False,None
1425,214,Travel,1895.34,2025-08-15,22:55:00,TX,Debit Card,Approved,False,None
1208,231,Electronics,486.22,2026-02-06,00:26:00,FL,Mobile Wallet,Approved,False,None
1306,215,Electronics,704.32,2026-05-02,10:20:00,IL,Debit Card,Approved,False,None
1352,231,Grocery,1935.42,2026-06-13,21:27:00,FL,Credit Card,Approved,False,None
1250,224,Electronics,822.43,2026-05-26,11:14:00,TX,Mobile Wallet,Approved,False,None
1161,242,Travel,122.25,2025-07-03,19:23:00,IL,Mobile Wallet,Approved,False,None
1059,243,Travel,1704.75,2026-05-09,17:16:00,CA,Credit Card,Approved,False,None
1110,217,Retail,588.94,2025-09-08,00:08:00,NY,Debit Card,Approved,False,None
1145,225,Travel,484.28,2025-09-04,22:31:00,CA,Credit Card,Approved,False,None
1256,223,Gas,1581.06,2025-10-12,02:19:00,NY,Debit Card,Approved,False,None
1072,220,Electronics,1245.52,2025-11-08,13:44:00,TX,Mobile Wallet,Approved,False,None
1094,219,Restaurant,1271.2,2025-12-02,04:09:00,TX,Credit Card,Approved,False,None
1015,241,Restaurant,1686.96,2026-05-08,19:52:00,TX,Credit Card,Approved,False,None
1472,223,Restaurant,545.74,2026-05-01,15:13:00,CA,Mobile Wallet,Approved,False,None
1493,245,Restaurant,982.5,2026-05-22,13:20:00,FL,Credit Card,Approved,False,None
1321,216,Grocery,1548.34,2025-07-03,04:14:00,TX,Debit Card,Approved,False,None
1461,232,Restaurant,1830.4,2026-04-12,03:57:00,CA,Debit Card,Approved,False,None
1265,245,Travel,706.51,2025-08-23,01:38:00,CA,Credit Card,Approved,False,None
1194,200,Travel,1029.98,2025-07-26,04:10:00,TX,Credit Card,Approved,False,None
1020,219,Electronics,513.33,2025-09-09,14:40:00,FL,Credit Card,Approved,False,None
1019,234,Restaurant,1261.03,2026-01-01,00:20:00,CA,Credit Card,Approved,False,None
1474,245,Grocery,1982.88,2025-12-22,01:08:00,CA,Credit Card,Approved,False,None
1265,226,Gas,1734.1,2026-03-09,15:56:00,CA,Mobile Wallet,Approved,False,None
1218,201,Retail,583.62,2026-04-26,14:31:00,TX,Debit Card,Approved,False,None
1163,235,Retail,953.9,2025-10-09,14:35:00,TX,Mobile Wallet,Approved,False,None
1107,206,Grocery,1328.32,2026-01-06,00:43:00,CA,Debit Card,Approved,False,None
1329,240,Electronics,5.29,2025-12-04,23:20:00,FL,Debit Card,Approved,False,None
1018,205,Retail,679.86,2025-08-08,08:42:00,TX,Debit Card,Approved,False,None
1441,241,Retail,1629.78,2025-08-01,01:03:00,IL,Mobile Wallet,Approved,False,None
1446,204,Electronics,50.42,2026-01-04,23:09:00,NY,Debit Card,Approved,False,None
1462,219,Grocery,642.74,2025-11-05,22:56:00,FL,Credit Card,Approved,False,None
1270,216,Restaurant,161.38,2026-05-08,04:08:00,TX,Mobile Wallet,Approved,False,None
1264,242,Retail,258.9,2026-02-11,19:54:00,NY,Credit Card,Approved,False,None
1189,249,Restaurant,1866.26,2025-10-30,03:50:00,FL,Credit Card,Approved,False,None
1180,200,Electronics,830.99,2025-10-22,01:56:00,TX,Debit Card,Approved,False,None
1453,201,Grocery,407.36,2026-06-02,04:28:00,CA,Mobile Wallet,Approved,False,None
1489,223,Electronics,338.22,2026-02-20,21:00:00,NY,Mobile Wallet,Approved,False,None
1087,237,Electronics,45.91,2025-07-05,21:59:00,NY,Debit Card,Approved,False,None
1465,204,Restaurant,1043.21,2026-02-16,03:23:00,CA,Debit Card,Approved,False,None
1309,239,Travel,1238.33,2025-10-24,08:43:00,TX,Debit Card,Approved,False,None
1401,205,Retail,445.43,2026-02-06,12:12:00,IL,Mobile Wallet,Approved,False,None
1267,204,Travel,1698.23,2026-01-29,15:29:00,IL,Mobile Wallet,Approved,False,None
1391,202,Travel,943.03,2025-11-18,16:46:00,IL,Mobile Wallet,Approved,False,None
1146,201,Gas,365.86,2026-03-11,21:02:00,TX,Mobile Wallet,Approved,False,None
1463,234,Restaurant,385.56,2025-08-08,00:10:00,IL,Credit Card,Approved,True,Friendly Fraud
1372,202,Gas,120.28,2025-10-21,03:21:00,TX,Debit Card,Approved,False,None
1353,201,Gas,1106.93,2025-10-05,16:51:00,NY,Credit Card,Approved,False,None
1171,213,Restaurant,272.13,2026-02-09,23:16:00,FL,Credit Card,Approved,False,None
1186,206,Gas,501.26,2026-05-17,22:14:00,CA,Mobile Wallet,Approved,False,None
1023,232,Retail,954.95,2026-01-17,13:38:00,CA,Debit Card,Approved,False,None
1042,208,Electronics,340.35,2026-03-30,19:58:00,TX,Debit Card,Approved,False,None
1183,239,Electronics,256.03,2026-06-02,01:38:00,IL,Credit Card,Approved,False,None
1236,206,Retail,174.19,2025-12-02,03:32:00,FL,Mobile Wallet,Approved,False,None
1334,229,Restaurant,1473.03,2025-12-24,01:30:00,CA,Debit Card,Approved,True,Friendly Fraud
1072,220,Travel,310.26,2025-07-07,15:28:00,FL,Debit Card,Approved,False,None
